organization_id,OrganizationName,specialty,procedure_id,procedure_name,protocol_id,protocol_name,status,codes,material_id,material_name,material_type,material_subtype,manufacturer,price,hold,article_number,surgeon_specific_action,surgeon_name,surgeon_surname
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85441,vicryl 0 (w9138),DISPOSABLE,SUTURES,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85448,syringe 20ml,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86774,foot pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86778,melolin,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86912,chirocaine 0.5%,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86919,bipolar forcep,INSTRUMENT,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87149,foot tray,INSTRUMENT,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87161,steri strips,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87258,vicryl 1 9906,DISPOSABLE,SUTURES,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85423,light handles,DISPOSABLE,,,,0,,DEFAULT,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85433,suction device,OTHER,DEVICE,,,0,,DEFAULT,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85445,vicryl 0,DISPOSABLE,SUTURES,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85448,syringe 20ml,DISPOSABLE,,,,0,,DEFAULT,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85458,blade 10,DISPOSABLE,,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86451,vicryl 2-0 9582,DISPOSABLE,SUTURES,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86774,foot pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86795,marker pen,DISPOSABLE,,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86920,mayo stand cover,DISPOSABLE,DRAPING,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86932,ethilon 3-0,DISPOSABLE,SUTURES,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87161,steri strips,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87745,ethibond 5,DISPOSABLE,SUTURES,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87911,vancomycin,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,88526,major ortho tray,INSTRUMENT,,,,0,,ADDED,Dr,Surya
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85423,light handles,DISPOSABLE,,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85431,diathermy device,OTHER,DEVICE,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85433,suction device,OTHER,DEVICE,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85441,vicryl 0 (w9138),DISPOSABLE,SUTURES,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85448,syringe 20ml,DISPOSABLE,,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86774,foot pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86778,melolin,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86912,chirocaine 0.5%,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86919,bipolar forcep,INSTRUMENT,,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87016,hydrex red,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87149,foot tray,INSTRUMENT,,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87161,steri strips,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87258,vicryl 1 9906,DISPOSABLE,SUTURES,,,0,,ADDED,Dr.,Akhtar
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85423,light handles,DISPOSABLE,,,,0,,ADDED,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85431,diathermy device,OTHER,DEVICE,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85433,suction device,OTHER,DEVICE,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85441,vicryl 0 (w9138),DISPOSABLE,SUTURES,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85448,syringe 20ml,DISPOSABLE,,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85482,normal saline,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,ADDED,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86301,chlora-prep stick,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,ADDED,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86774,foot pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86778,melolin,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86785,tourniquet,OTHER,DEVICE,,,0,,ADDED,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86882,wool,DISPOSABLE,WOUNDCARE,,,0,,ADDED,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86912,chirocaine 0.5%,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87007,inadine,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87016,hydrex red,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87161,steri strips,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87258,vicryl 1 9906,DISPOSABLE,SUTURES,,,0,,DEFAULT,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87658,ortho tray,INSTRUMENT,,,,0,,ADDED,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,88455,2 vicryl,DISPOSABLE,SUTURES,,,0,,ADDED,Dr.,Mehta
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85423,light handles,DISPOSABLE,,,,0,,DEFAULT,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85431,diathermy device,OTHER,DEVICE,,,0,,ADDED,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85433,suction device,OTHER,DEVICE,,,0,,DEFAULT,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86451,vicryl 2-0 9582,DISPOSABLE,SUTURES,,,0,,ADDED,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86774,foot pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86778,melolin,DISPOSABLE,WOUNDCARE,,,0,,DEFAULT,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86780,k-lite,DISPOSABLE,WOUNDCARE,,,0,,ADDED,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86795,marker pen,DISPOSABLE,,,,0,,ADDED,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86987,foot and ankle tray,INSTRUMENT,,,,0,,ADDED,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87131,ethilon 3-0 w1625,DISPOSABLE,SUTURES,,,0,,DEFAULT,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87618,ethibond 5 4846,DISPOSABLE,SUTURES,,,0,,ADDED,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87723,chloraprep stick,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,ADDED,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,88055,"6 wool""",DISPOSABLE,WOUNDCARE,,,0,,ADDED,Dr.,Wiliams
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85423,light handles,DISPOSABLE,,,,0,,DEFAULT,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85433,suction device,OTHER,DEVICE,,,0,,DEFAULT,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,85454,blade 15,DISPOSABLE,,,,0,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86451,vicryl 2-0 w9582t,DISPOSABLE,SUTURES,,,0,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86774,foot pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86795,marker pen,DISPOSABLE,,,,0,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86971,extremity drape,DISPOSABLE,DRAPING,,,0,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,86992,crepe bandage,DISPOSABLE,WOUNDCARE,,,0,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87000,swivelock,IMPLANT,,,,1,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87016,hydrex red,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87039,cosmopore,DISPOSABLE,WOUNDCARE,,,0,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87163,mayo needle,DISPOSABLE,,,,1,,ADDED,Mr,Jain
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,134,Achilles Tendon Repair,8276,Achilles Tendon Repair,Published,,87330,stryker cd4 drill,INSTRUMENT,,,,0,,ADDED,Mr,Jain
