organization_id,OrganizationName,specialty,procedure_id,procedure_name,protocol_id,protocol_name,status,codes,material_id,material_name,material_type,material_subtype,manufacturer,price,hold,article_number,surgeon_specific_action,surgeon_name,surgeon_surname
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,6899,Excision of Thyroglossal Cyst or Sistrunk Procedure,Published,,78327,bupivacaine 0.25% with adrenaline,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,ADDED,Sean,Loughran
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,6899,Excision of Thyroglossal Cyst or Sistrunk Procedure,Published,,78416,yankauer sucker,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,Sean,Loughran
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,6899,Excision of Thyroglossal Cyst or Sistrunk Procedure,Published,,78502,bone cutters,INSTRUMENT,,,,0,,DEFAULT,Sean,Loughran
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,6899,Excision of Thyroglossal Cyst or Sistrunk Procedure,Published,,78505,2-0 polysorb ties,DISPOSABLE,SUTURES,,,0,,DEFAULT,Sean,Loughran
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,6899,Excision of Thyroglossal Cyst or Sistrunk Procedure,Published,,78507,medium ligaclips,DISPOSABLE,OTHER_DISPOSABLES,,,1,,DEFAULT,Sean,Loughran
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,6899,Excision of Thyroglossal Cyst or Sistrunk Procedure,Published,,81010,disposable monopolar,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,Sean,Loughran
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77814,large drapes,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77815,small drapes,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77820,10 blade,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77821,15 blade,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77824,3-0 vicryl undyed,DISPOSABLE,SUTURES,,,0,9890,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77826,skin clips,DISPOSABLE,SUTURES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77831,diathermy machine,OTHER,DEVICE,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77852,4x4 pack,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77899,pledgets/lamis,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77940,fluroscope drape,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77942,sharps box,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77943,receivers and gallipots,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77944,light handle,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77946,marker pen,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,77963,suction device,OTHER,DEVICE,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,78033,facial nerve stimulator probe,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,78034,facial nerve needles packs,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,78064,magnetic mat,INSTRUMENT,,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,78067,trolley cover,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,78246,soft tissue tray,INSTRUMENT,,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,78264,vicryl ties 3-0,DISPOSABLE,SUTURES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,78266,neurosign n400 nerve stimulator monitor,OTHER,DEVICE,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,78267,artiss solution,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,81024,blue fish hook,DISPOSABLE,OTHER_DISPOSABLES,,,1,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,EAR_NOSE_THROAT,8,Open Total Parotidectomy,6841,Parotidectomy - Left (should be copied to the other side after checking),Published,,81026,yellow fish hook,DISPOSABLE,OTHER_DISPOSABLES,,,1,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77811,neuro set up,INSTRUMENT,,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77812,neuro bipolars,INSTRUMENT,,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77813,spinal pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77816,microscope cover,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77817,9 fraiser sucker,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77820,blade 10,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77821,blade 15,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77823,vicryl 2-0,DISPOSABLE,SUTURES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77824,vicryl 3-0,DISPOSABLE,SUTURES,,,1,9890,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77830,microscope,OTHER,DEVICE,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77831,diathermy machine,OTHER,DEVICE,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77852,4x4 pack,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77853,medium long patties,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77897,6 fraiser sucker,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77898,small square patties,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77901,blunt needle,DISPOSABLE,OTHER_DISPOSABLES,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77922,mercian curved scissors,INSTRUMENT,,,,1,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77924,rhoton dissectors,INSTRUMENT,,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77963,suction device,OTHER,DEVICE,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77965,speitzler mallis cable,INSTRUMENT,,,,0,,DEFAULT,,
68ef72ba-2115-4f3e-bef8-a8236add4590,Salford Royal Hospital,NEUROSURGERY,87,Aneurysm AVF AVM,6913,Aneurysm/AVF/AVM - Left (should be copied to the other side after checking),Published,,77966,mr holland's instruments,INSTRUMENT,,,,0,,DEFAULT,,
